id,new_host_acceptance_rate,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,bedrooms,beds,number_of_reviews,availability_365,price
43934914.0,74.0,f,Geylang,Central Region,1.31238,103.88045,Entire home/apt,1.0,1.0,2.0,364.0,118.0
43947546.0,17.0,f,Geylang,Central Region,1.31263,103.88808,Entire home/apt,0.0,2.0,0.0,160.0,128.0
43954242.0,24.0,f,Novena,Central Region,1.32407,103.85362,Entire home/apt,2.0,2.0,5.0,346.0,163.0
43956550.0,24.0,f,Kallang,Central Region,1.31623,103.85417,Entire home/apt,1.0,1.0,1.0,365.0,323.0
43959679.0,74.0,f,Geylang,Central Region,1.31238,103.88244,Entire home/apt,1.0,3.0,6.0,86.0,113.0
43967100.0,31.0,f,Toa Payoh,Central Region,1.32991,103.86718,Entire home/apt,1.0,1.0,0.0,364.0,185.0
43967264.0,25.0,f,Bukit Merah,Central Region,1.28922,103.82709,Private room,1.0,1.0,5.0,181.0,60.0
44036899.0,0.0,f,Newton,Central Region,1.31535,103.83494,Private room,1.0,1.0,0.0,94.0,47.0
44042639.0,96.0,f,Geylang,Central Region,1.31557,103.88199,Private room,1.0,1.0,0.0,359.0,41.0
44044776.0,96.0,f,Outram,Central Region,1.28215,103.84701,Entire home/apt,0.0,1.0,8.0,78.0,147.0
44069414.0,50.0,t,Geylang,Central Region,1.31496,103.88963,Entire home/apt,3.0,3.0,1.0,8.0,235.0
44080236.0,24.0,f,Novena,Central Region,1.32251,103.85198,Entire home/apt,1.0,2.0,5.0,360.0,147.0
44080317.0,24.0,f,Novena,Central Region,1.3206,103.8514,Entire home/apt,1.0,2.0,0.0,356.0,141.0
44080370.0,24.0,f,Novena,Central Region,1.32051,103.85281,Entire home/apt,1.0,2.0,0.0,341.0,135.0
44090296.0,41.0,f,Bukit Timah,Central Region,1.33278,103.78869,Entire home/apt,1.0,1.0,0.0,364.0,240.0
44091450.0,30.0,f,Tanglin,Central Region,1.31853,103.82628,Entire home/apt,1.0,1.0,0.0,364.0,240.0
44121816.0,74.0,f,Geylang,Central Region,1.31523,103.88325,Entire home/apt,1.0,1.0,16.0,83.0,113.0
44144873.0,31.0,f,Tanglin,Central Region,1.31289,103.82467,Entire home/apt,0.0,1.0,0.0,364.0,300.0
44145748.0,31.0,f,Tanglin,Central Region,1.31232,103.82459,Entire home/apt,1.0,1.0,0.0,364.0,400.0
44158699.0,31.0,f,Downtown Core,Central Region,1.27547,103.84571,Entire home/apt,1.0,1.0,0.0,364.0,165.0
44159363.0,31.0,f,Downtown Core,Central Region,1.27638,103.84538,Entire home/apt,2.0,2.0,0.0,364.0,219.0
44171737.0,74.0,f,Geylang,Central Region,1.31323,103.88329,Entire home/apt,1.0,1.0,7.0,90.0,117.0
44224101.0,31.0,f,Novena,Central Region,1.32075,103.85145,Entire home/apt,0.0,1.0,1.0,364.0,250.0
44236973.0,0.0,f,Novena,Central Region,1.31683,103.84519,Private room,4.0,1.0,0.0,365.0,60.0
44255450.0,0.0,f,Novena,Central Region,1.32899,103.84263,Entire home/apt,1.0,2.0,0.0,91.0,113.0
44257508.0,31.0,f,Novena,Central Region,1.31997,103.85282,Entire home/apt,1.0,1.0,0.0,364.0,375.0
44271507.0,31.0,f,Novena,Central Region,1.32065,103.85375,Entire home/apt,1.0,1.0,0.0,364.0,350.0
44283744.0,65.0,t,Rochor,Central Region,1.30214,103.85255,Private room,1.0,1.0,7.0,143.0,127.0
44294078.0,100.0,f,Bukit Batok,West Region,1.35814,103.76357,Private room,1.0,2.0,0.0,179.0,140.0
44323246.0,0.0,f,Marine Parade,Central Region,1.29817,103.89594,Private room,1.0,1.0,0.0,54.0,106.0
44391103.0,0.0,f,Toa Payoh,Central Region,1.32892,103.8684,Private room,1.0,1.0,0.0,89.0,45.0
44407293.0,100.0,f,Pasir Ris,East Region,1.37316,103.94634,Private room,1.0,0.0,0.0,132.0,139.0
44420536.0,100.0,f,Outram,Central Region,1.28263,103.84572,Private room,0.0,2.0,0.0,365.0,186.0
44423031.0,31.0,f,Kallang,Central Region,1.30018,103.86122,Entire home/apt,1.0,1.0,0.0,364.0,490.0
44424257.0,0.0,f,Geylang,Central Region,1.33004,103.88094,Private room,6.0,6.0,0.0,365.0,60.0
44446954.0,0.0,f,Choa Chu Kang,West Region,1.37761,103.75626,Private room,1.0,1.0,0.0,365.0,1000.0
44479128.0,0.0,f,Downtown Core,Central Region,1.28181,103.85186,Entire home/apt,1.0,1.0,0.0,328.0,180.0
44508409.0,0.0,f,Kallang,Central Region,1.31504,103.85593,Entire home/apt,0.0,1.0,0.0,365.0,170.0
44525671.0,41.0,f,Downtown Core,Central Region,1.27767,103.84902,Entire home/apt,2.0,3.0,0.0,362.0,692.0
44560557.0,0.0,f,Bedok,East Region,1.31293,103.91928,Private room,1.0,1.0,0.0,358.0,55.0
44562055.0,41.0,f,Novena,Central Region,1.3254,103.84367,Private room,1.0,1.0,0.0,364.0,80.0
44569176.0,24.0,f,Novena,Central Region,1.32215,103.85284,Entire home/apt,1.0,1.0,2.0,351.0,149.0
44569897.0,24.0,f,Novena,Central Region,1.32107,103.85316,Entire home/apt,1.0,1.0,0.0,296.0,143.0
44570106.0,24.0,f,Novena,Central Region,1.32014,103.85132,Entire home/apt,1.0,1.0,0.0,350.0,135.0
44580290.0,41.0,f,Novena,Central Region,1.32722,103.84464,Private room,1.0,1.0,0.0,364.0,100.0
44599757.0,0.0,f,Queenstown,Central Region,1.30165,103.79062,Entire home/apt,1.0,2.0,0.0,85.0,175.0
44606643.0,0.0,f,Downtown Core,Central Region,1.3003,103.85754,Private room,1.0,1.0,0.0,358.0,95.0
44626865.0,65.0,t,Rochor,Central Region,1.30263,103.85084,Private room,1.0,1.0,1.0,178.0,121.0
44655207.0,96.0,t,Downtown Core,Central Region,1.28548,103.85896,Private room,1.0,1.0,0.0,0.0,603.0
44713582.0,0.0,f,Rochor,Central Region,1.30671,103.85633,Shared room,1.0,4.0,0.0,133.0,149.0
45005139.0,41.0,f,Clementi,West Region,1.30606,103.76746,Private room,1.0,1.0,0.0,364.0,115.0
45007102.0,31.0,f,Rochor,Central Region,1.30126,103.84827,Entire home/apt,1.0,1.0,0.0,364.0,165.0
45058324.0,7.0,f,Novena,Central Region,1.32816,103.84697,Entire home/apt,1.0,1.0,0.0,365.0,100.0
45059473.0,31.0,f,Orchard,Central Region,1.29999,103.83632,Entire home/apt,2.0,2.0,0.0,364.0,187.0
45085208.0,0.0,f,Outram,Central Region,1.27447,103.84156,Private room,3.0,3.0,0.0,0.0,220.0
45107551.0,31.0,f,Downtown Core,Central Region,1.2738,103.84713,Entire home/apt,2.0,2.0,0.0,364.0,182.0
45109853.0,41.0,f,Geylang,Central Region,1.31591,103.88235,Private room,0.0,1.0,0.0,364.0,60.0
45127473.0,80.0,t,Bedok,East Region,1.31305,103.93661,Entire home/apt,1.0,3.0,1.0,208.0,155.0
45131086.0,65.0,t,Rochor,Central Region,1.30096,103.85055,Private room,1.0,2.0,3.0,164.0,132.0
45133990.0,41.0,f,Bukit Timah,Central Region,1.33121,103.79606,Private room,1.0,1.0,0.0,364.0,85.0
45134515.0,41.0,f,Kallang,Central Region,1.31042,103.86171,Private room,1.0,1.0,0.0,364.0,85.0
45149158.0,41.0,f,Novena,Central Region,1.31324,103.84037,Private room,1.0,1.0,0.0,364.0,120.0
45149222.0,30.0,f,Novena,Central Region,1.31405,103.8395,Private room,1.0,1.0,0.0,364.0,115.0
45167077.0,31.0,f,Downtown Core,Central Region,1.27901,103.84844,Entire home/apt,1.0,1.0,0.0,364.0,200.0
45241943.0,0.0,f,Jurong West,West Region,1.33922,103.70657,Entire home/apt,1.0,0.0,0.0,365.0,54.0
45277806.0,85.0,t,Rochor,Central Region,1.30612,103.85557,Private room,1.0,1.0,2.0,85.0,86.0
45280147.0,41.0,f,Geylang,Central Region,1.31784,103.88605,Private room,1.0,1.0,0.0,364.0,95.0
45319306.0,31.0,f,Jurong East,West Region,1.3354,103.74302,Entire home/apt,1.0,1.0,0.0,364.0,190.0
45440615.0,96.0,f,Toa Payoh,Central Region,1.33896,103.84203,Private room,1.0,0.0,5.0,361.0,59.0
45455628.0,0.0,f,Bukit Merah,Central Region,1.28375,103.83207,Entire home/apt,0.0,1.0,0.0,365.0,250.0
45458911.0,31.0,f,Novena,Central Region,1.3265,103.85064,Entire home/apt,2.0,2.0,0.0,364.0,158.0
45474205.0,31.0,f,Bishan,Central Region,1.35148,103.85201,Entire home/apt,2.0,2.0,0.0,364.0,220.0
45474953.0,31.0,f,Novena,Central Region,1.31681,103.84136,Entire home/apt,1.0,1.0,1.0,364.0,300.0
45491502.0,31.0,f,Downtown Core,Central Region,1.2731,103.84636,Entire home/apt,1.0,1.0,0.0,364.0,175.0
45524524.0,41.0,f,Southern Islands,Central Region,1.24826,103.82401,Entire home/apt,3.0,4.0,0.0,364.0,4000.0
45525137.0,0.0,f,Bukit Merah,Central Region,1.27592,103.83851,Entire home/apt,2.0,2.0,0.0,55.0,136.0
45533359.0,0.0,f,Rochor,Central Region,1.30629,103.8553,Shared room,1.0,3.0,0.0,133.0,111.0
45533430.0,0.0,f,Rochor,Central Region,1.30735,103.85541,Shared room,1.0,2.0,0.0,133.0,74.0
45533543.0,65.0,f,Rochor,Central Region,1.3073,103.85728,Shared room,1.0,1.0,1.0,125.0,55.0
45533575.0,0.0,f,Rochor,Central Region,1.30587,103.85739,Shared room,1.0,4.0,0.0,133.0,149.0
45533686.0,0.0,f,Rochor,Central Region,1.30704,103.85544,Shared room,1.0,3.0,0.0,133.0,111.0
45533881.0,0.0,f,Rochor,Central Region,1.30604,103.85719,Shared room,1.0,1.0,0.0,125.0,55.0
45533882.0,0.0,f,Rochor,Central Region,1.30596,103.85688,Shared room,1.0,2.0,0.0,133.0,74.0
45536802.0,24.0,f,Novena,Central Region,1.32534,103.85522,Entire home/apt,2.0,2.0,0.0,342.0,157.0
45536858.0,24.0,f,Novena,Central Region,1.32559,103.85528,Entire home/apt,2.0,2.0,0.0,329.0,145.0
45536921.0,24.0,f,Novena,Central Region,1.32418,103.85302,Entire home/apt,2.0,2.0,0.0,346.0,165.0
45537007.0,24.0,f,Novena,Central Region,1.32586,103.85371,Entire home/apt,2.0,2.0,1.0,359.0,159.0
45537334.0,100.0,f,Orchard,Central Region,1.30754,103.83519,Entire home/apt,0.0,1.0,1.0,306.0,370.0
45537342.0,24.0,f,Novena,Central Region,1.32529,103.85311,Entire home/apt,1.0,2.0,0.0,356.0,143.0
45537475.0,24.0,f,Novena,Central Region,1.32426,103.85319,Entire home/apt,1.0,2.0,0.0,348.0,135.0
45537787.0,24.0,f,Novena,Central Region,1.32372,103.85296,Entire home/apt,1.0,1.0,0.0,349.0,142.0
45549184.0,100.0,f,Geylang,Central Region,1.31809,103.88386,Private room,1.0,1.0,0.0,334.0,53.0
45583200.0,99.0,f,Kallang,Central Region,1.31325,103.86207,Private room,1.0,2.0,2.0,364.0,195.0
45626850.0,31.0,f,Bukit Merah,Central Region,1.27498,103.83238,Entire home/apt,1.0,2.0,0.0,347.0,230.0
45662807.0,89.0,t,Marine Parade,Central Region,1.3055,103.89933,Entire home/apt,1.0,1.0,2.0,287.0,100.0
45680876.0,96.0,f,Outram,Central Region,1.28516,103.84196,Private room,1.0,1.0,1.0,359.0,69.0
45690828.0,0.0,f,Novena,Central Region,1.31801,103.84988,Private room,1.0,0.0,0.0,365.0,40.0
45705715.0,31.0,f,Novena,Central Region,1.31714,103.84355,Entire home/apt,2.0,2.0,0.0,364.0,350.0
45718958.0,0.0,f,Downtown Core,Central Region,1.27421,103.84621,Entire home/apt,1.0,1.0,0.0,282.0,110.0
45749682.0,100.0,f,Bedok,East Region,1.32213,103.90868,Private room,1.0,1.0,0.0,0.0,60.0
45771807.0,74.0,f,Geylang,Central Region,1.31193,103.88441,Private room,1.0,5.0,1.0,339.0,79.0
45772597.0,0.0,f,Rochor,Central Region,1.30398,103.85052,Private room,0.0,0.0,0.0,320.0,215.0
45773295.0,0.0,f,Rochor,Central Region,1.30611,103.85242,Private room,0.0,1.0,0.0,320.0,215.0
45773404.0,0.0,f,Rochor,Central Region,1.30392,103.85187,Private room,0.0,1.0,0.0,320.0,239.0
45773494.0,0.0,f,Rochor,Central Region,1.30617,103.85044,Private room,0.0,1.0,0.0,320.0,262.0
45773595.0,0.0,f,Rochor,Central Region,1.30406,103.85165,Private room,1.0,1.0,0.0,320.0,274.0
45773596.0,0.0,f,Bukit Merah,Central Region,1.2835,103.83403,Private room,1.0,0.0,0.0,329.0,520.0
45773723.0,0.0,f,Rochor,Central Region,1.30603,103.8507,Private room,0.0,1.0,0.0,320.0,309.0
45777993.0,41.0,f,River Valley,Central Region,1.29673,103.83746,Entire home/apt,0.0,1.0,0.0,364.0,255.0
45778518.0,41.0,f,River Valley,Central Region,1.296,103.83673,Entire home/apt,1.0,1.0,0.0,364.0,265.0
45779393.0,41.0,f,River Valley,Central Region,1.29651,103.83883,Entire home/apt,1.0,1.0,2.0,364.0,368.0
45781348.0,0.0,f,Bedok,East Region,1.30758,103.91344,Private room,1.0,1.0,0.0,0.0,40.0
45802963.0,0.0,f,Bukit Merah,Central Region,1.28519,103.83427,Private room,1.0,0.0,0.0,337.0,496.0
45803322.0,0.0,f,Bukit Merah,Central Region,1.28471,103.83391,Private room,1.0,0.0,0.0,352.0,437.0
45803343.0,0.0,f,Bukit Merah,Central Region,1.28332,103.83424,Private room,0.0,1.0,0.0,342.0,402.0
45804462.0,0.0,f,Bukit Merah,Central Region,1.2849,103.83387,Private room,1.0,1.0,0.0,324.0,567.0
45808942.0,41.0,f,River Valley,Central Region,1.29617,103.83664,Entire home/apt,2.0,2.0,0.0,358.0,350.0
45809564.0,30.0,f,River Valley,Central Region,1.29656,103.83717,Entire home/apt,2.0,2.0,0.0,364.0,350.0
45835431.0,0.0,t,Newton,Central Region,1.30617,103.83466,Entire home/apt,3.0,4.0,0.0,239.0,241.0
45839899.0,95.0,f,Novena,Central Region,1.32653,103.84858,Entire home/apt,2.0,3.0,2.0,116.0,120.0
45854835.0,99.0,f,River Valley,Central Region,1.29654,103.83917,Private room,1.0,1.0,17.0,209.0,103.0
45855332.0,30.0,f,River Valley,Central Region,1.29466,103.83664,Entire home/apt,0.0,1.0,0.0,364.0,252.0
45871634.0,100.0,f,Novena,Central Region,1.32137,103.85349,Entire home/apt,0.0,1.0,0.0,364.0,316.0
45871999.0,91.0,t,River Valley,Central Region,1.30172,103.83166,Entire home/apt,3.0,4.0,0.0,141.0,721.0
45891734.0,0.0,f,Queenstown,Central Region,1.29196,103.80772,Entire home/apt,2.0,2.0,0.0,0.0,120.0
45895673.0,59.0,t,Outram,Central Region,1.28107,103.84795,Entire home/apt,0.0,1.0,9.0,329.0,98.0
45902566.0,100.0,f,Orchard,Central Region,1.3006,103.84089,Entire home/apt,0.0,1.0,1.0,181.0,407.0
45918725.0,30.0,f,Southern Islands,Central Region,1.2502,103.82413,Entire home/apt,3.0,4.0,0.0,364.0,3850.0
45945180.0,31.0,f,Marine Parade,Central Region,1.30515,103.89854,Entire home/apt,1.0,1.0,0.0,364.0,125.0
45948749.0,30.0,f,River Valley,Central Region,1.29666,103.83699,Entire home/apt,1.0,1.0,0.0,364.0,370.0
45949989.0,30.0,f,River Valley,Central Region,1.29671,103.83711,Entire home/apt,1.0,1.0,0.0,364.0,367.0
45960413.0,100.0,f,Orchard,Central Region,1.30048,103.84149,Entire home/apt,0.0,1.0,0.0,141.0,305.0
45961316.0,100.0,f,Orchard,Central Region,1.30056,103.84139,Entire home/apt,2.0,3.0,0.0,152.0,630.0
45961358.0,100.0,f,Orchard,Central Region,1.3003,103.84143,Entire home/apt,2.0,3.0,1.0,139.0,472.0
45962405.0,100.0,f,Orchard,Central Region,1.30047,103.8431,Entire home/apt,2.0,3.0,0.0,152.0,504.0
45962495.0,100.0,f,River Valley,Central Region,1.2984,103.84087,Entire home/apt,0.0,1.0,0.0,165.0,325.0
45962749.0,100.0,f,Orchard,Central Region,1.30065,103.84175,Entire home/apt,3.0,4.0,0.0,150.0,854.0
45962895.0,100.0,f,River Valley,Central Region,1.29845,103.84129,Entire home/apt,3.0,4.0,0.0,150.0,684.0
45963002.0,100.0,f,Museum,Central Region,1.29899,103.84313,Entire home/apt,3.0,4.0,0.0,141.0,641.0
45963685.0,100.0,t,River Valley,Central Region,1.29557,103.83844,Entire home/apt,1.0,1.0,0.0,313.0,111.0
45998293.0,100.0,t,Outram,Central Region,1.28754,103.84237,Entire home/apt,1.0,1.0,0.0,43.0,300.0
45999216.0,100.0,t,Singapore River,Central Region,1.28936,103.84272,Entire home/apt,3.0,4.0,0.0,0.0,575.0
46000030.0,100.0,t,Singapore River,Central Region,1.28772,103.84425,Entire home/apt,3.0,4.0,0.0,0.0,613.0
46000906.0,31.0,f,Queenstown,Central Region,1.29021,103.80631,Entire home/apt,2.0,2.0,0.0,361.0,286.0
46028608.0,30.0,f,Newton,Central Region,1.30449,103.83822,Entire home/apt,1.0,1.0,0.0,359.0,495.0
46057282.0,100.0,f,Hougang,North-East Region,1.37691,103.8791,Entire home/apt,2.0,3.0,0.0,0.0,460.0
46057773.0,100.0,f,Hougang,North-East Region,1.37655,103.88002,Entire home/apt,2.0,3.0,0.0,0.0,368.0
46057791.0,100.0,f,Hougang,North-East Region,1.37499,103.87899,Entire home/apt,2.0,3.0,0.0,0.0,346.0
46057942.0,89.0,t,Jurong East,West Region,1.33663,103.74144,Entire home/apt,1.0,1.0,0.0,0.0,134.0
46058102.0,89.0,t,Jurong East,West Region,1.33694,103.74263,Entire home/apt,2.0,0.0,0.0,0.0,169.0
46058249.0,89.0,t,Marine Parade,Central Region,1.30539,103.89791,Entire home/apt,1.0,0.0,0.0,0.0,106.0
46058403.0,89.0,t,Toa Payoh,Central Region,1.33049,103.8677,Entire home/apt,0.0,0.0,0.0,0.0,120.0
46058588.0,89.0,t,Toa Payoh,Central Region,1.33177,103.86631,Entire home/apt,1.0,0.0,0.0,0.0,120.0
46058773.0,89.0,t,Bishan,Central Region,1.35409,103.85006,Entire home/apt,2.0,0.0,0.0,95.0,143.0
46073890.0,100.0,f,Hougang,North-East Region,1.37525,103.88057,Entire home/apt,3.0,4.0,0.0,9.0,535.0
46075495.0,100.0,f,Hougang,North-East Region,1.37689,103.87992,Entire home/apt,3.0,4.0,1.0,0.0,428.0
46082396.0,84.0,f,Outram,Central Region,1.28314,103.84535,Entire home/apt,0.0,1.0,0.0,90.0,88.0
46096669.0,33.0,f,Toa Payoh,Central Region,1.3427,103.86753,Entire home/apt,2.0,2.0,8.0,325.0,268.0
46108799.0,100.0,f,Hougang,North-East Region,1.37475,103.88005,Entire home/apt,3.0,4.0,0.0,0.0,401.0
46110645.0,0.0,f,Bukit Panjang,West Region,1.34882,103.77127,Private room,1.0,1.0,0.0,0.0,55.0
46111040.0,0.0,f,Bukit Panjang,West Region,1.34882,103.77249,Private room,1.0,0.0,0.0,0.0,37.0
46144509.0,100.0,t,Downtown Core,Central Region,1.29648,103.8571,Private room,0.0,1.0,13.0,363.0,145.0
46144841.0,100.0,t,Downtown Core,Central Region,1.29827,103.8576,Private room,0.0,1.0,4.0,365.0,125.0
46145057.0,100.0,t,Downtown Core,Central Region,1.29635,103.85682,Private room,0.0,1.0,4.0,363.0,136.0
46178304.0,0.0,f,Newton,Central Region,1.30642,103.84189,Private room,0.0,1.0,0.0,365.0,1300.0
46224707.0,7.0,f,Hougang,North-East Region,1.36187,103.88205,Entire home/apt,1.0,0.0,0.0,365.0,100.0
46224904.0,7.0,f,Hougang,North-East Region,1.36134,103.8821,Entire home/apt,0.0,0.0,0.0,365.0,78.0
46266405.0,100.0,f,Novena,Central Region,1.32071,103.85345,Entire home/apt,1.0,1.0,0.0,353.0,347.0
46266507.0,100.0,f,Novena,Central Region,1.32017,103.85177,Entire home/apt,1.0,2.0,0.0,359.0,368.0
46286371.0,84.0,f,Outram,Central Region,1.28336,103.84559,Entire home/apt,0.0,1.0,1.0,85.0,88.0
46321781.0,41.0,f,Marine Parade,Central Region,1.30059,103.88561,Entire home/apt,1.0,1.0,0.0,360.0,200.0
46322024.0,97.0,t,Bedok,East Region,1.3267,103.90846,Private room,1.0,1.0,9.0,210.0,52.0
46361416.0,71.0,f,Queenstown,Central Region,1.3049,103.78233,Entire home/apt,3.0,3.0,2.0,227.0,337.0
46382569.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,1.0,2.0,261.0,125.0
46383076.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,1.0,0.0,268.0,125.0
46383256.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,2.0,345.0,156.0
46383430.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,0.0,355.0,156.0
46384314.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,1.0,354.0,156.0
46384410.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,0.0,355.0,156.0
46384557.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,9.0,329.0,156.0
46384679.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,0.0,355.0,156.0
46384841.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,0.0,350.0,145.0
46385159.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,0.0,328.0,199.0
46385269.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,3.0,358.0,199.0
46385394.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,0.0,352.0,178.0
46385525.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,1.0,327.0,228.0
46385713.0,96.0,f,Downtown Core,Central Region,1.29749,103.85674,Private room,0.0,2.0,6.0,353.0,228.0
46388294.0,30.0,f,Clementi,West Region,1.31455,103.7583,Entire home/apt,3.0,3.0,0.0,360.0,256.0
46401004.0,0.0,f,Punggol,North-East Region,1.4058,103.89743,Private room,1.0,1.0,0.0,0.0,39.0
46423926.0,99.0,f,Kallang,Central Region,1.3114,103.86233,Private room,1.0,1.0,3.0,362.0,206.0
46424078.0,99.0,f,Kallang,Central Region,1.3134,103.86153,Private room,0.0,1.0,4.0,362.0,195.0
46426570.0,0.0,f,Queenstown,Central Region,1.30729,103.78285,Shared room,1.0,1.0,0.0,0.0,25.0
46446227.0,84.0,f,Outram,Central Region,1.28349,103.84562,Entire home/apt,0.0,1.0,3.0,45.0,83.0
46456107.0,14.0,f,Bukit Panjang,West Region,1.37694,103.76786,Private room,0.0,1.0,0.0,364.0,110.0
46473224.0,99.0,f,Kallang,Central Region,1.31356,103.86185,Private room,1.0,1.0,1.0,360.0,160.0
46473348.0,0.0,f,River Valley,Central Region,1.29247,103.84089,Entire home/apt,2.0,3.0,0.0,327.0,613.0
46474181.0,0.0,f,Singapore River,Central Region,1.29244,103.84253,Entire home/apt,2.0,3.0,0.0,326.0,490.0
46475439.0,0.0,f,Singapore River,Central Region,1.29046,103.84247,Entire home/apt,2.0,3.0,0.0,311.0,460.0
46475469.0,89.0,t,Downtown Core,Central Region,1.2763,103.84546,Entire home/apt,2.0,0.0,1.0,0.0,196.0
46475535.0,0.0,f,River Valley,Central Region,1.29191,103.84025,Entire home/apt,3.0,4.0,0.0,312.0,798.0
46475821.0,0.0,f,River Valley,Central Region,1.29197,103.84052,Entire home/apt,3.0,4.0,0.0,311.0,639.0
46475943.0,0.0,f,River Valley,Central Region,1.29225,103.84032,Entire home/apt,3.0,4.0,0.0,306.0,599.0
46476119.0,0.0,f,Singapore River,Central Region,1.2904,103.84162,Entire home/apt,0.0,0.0,0.0,334.0,396.0
46476300.0,0.0,f,Singapore River,Central Region,1.29222,103.84234,Entire home/apt,0.0,1.0,0.0,334.0,317.0
46476407.0,0.0,f,Singapore River,Central Region,1.29093,103.84029,Entire home/apt,0.0,1.0,0.0,310.0,297.0
46482752.0,31.0,f,Toa Payoh,Central Region,1.33003,103.86728,Entire home/apt,0.0,1.0,0.0,364.0,145.0
46491972.0,93.0,f,Tanglin,Central Region,1.29404,103.82651,Entire home/apt,1.0,1.0,3.0,51.0,170.0
46495019.0,7.0,f,Kallang,Central Region,1.31477,103.857,Entire home/apt,0.0,1.0,0.0,334.0,100.0
46505181.0,0.0,f,River Valley,Central Region,1.29613,103.83926,Private room,1.0,1.0,0.0,71.0,53.0
46516871.0,0.0,f,Marine Parade,Central Region,1.30638,103.90674,Private room,1.0,1.0,0.0,91.0,49.0
46541284.0,0.0,f,Kallang,Central Region,1.32185,103.86491,Private room,1.0,1.0,0.0,0.0,82.0
46541439.0,0.0,f,Rochor,Central Region,1.30099,103.84976,Private room,1.0,1.0,0.0,0.0,82.0
46575990.0,0.0,f,Rochor,Central Region,1.30097,103.85176,Private room,1.0,1.0,0.0,0.0,67.0
46589101.0,31.0,f,Jurong East,West Region,1.33596,103.74445,Entire home/apt,3.0,3.0,0.0,334.0,300.0
46589112.0,93.0,t,Outram,Central Region,1.28594,103.84457,Private room,1.0,1.0,8.0,60.0,85.0
46589304.0,0.0,f,Clementi,West Region,1.30449,103.76522,Entire home/apt,3.0,4.0,0.0,360.0,257.0
46590239.0,0.0,f,Clementi,West Region,1.29869,103.76417,Entire home/apt,1.0,1.0,0.0,174.0,382.0
46590765.0,0.0,f,Clementi,West Region,1.30016,103.76376,Entire home/apt,2.0,2.0,0.0,150.0,579.0
46591065.0,0.0,f,Clementi,West Region,1.29995,103.76604,Entire home/apt,2.0,2.0,0.0,141.0,434.0
46605955.0,0.0,f,Clementi,West Region,1.29996,103.76571,Entire home/apt,2.0,2.0,0.0,150.0,463.0
46606151.0,0.0,f,Clementi,West Region,1.29834,103.76583,Entire home/apt,1.0,1.0,0.0,141.0,287.0
46606472.0,0.0,f,Clementi,West Region,1.29869,103.76415,Entire home/apt,1.0,1.0,0.0,165.0,306.0
46608047.0,7.0,f,Rochor,Central Region,1.30174,103.84593,Entire home/apt,1.0,0.0,0.0,365.0,95.0
46669109.0,31.0,f,Central Water Catchment,North Region,1.351,103.81921,Entire home/apt,3.0,3.0,1.0,364.0,380.0
46683340.0,30.0,f,Novena,Central Region,1.32414,103.8469,Entire home/apt,2.0,2.0,0.0,364.0,460.0
46684152.0,30.0,f,Novena,Central Region,1.32604,103.84534,Entire home/apt,2.0,1.0,0.0,364.0,480.0
46684451.0,30.0,f,Jurong East,West Region,1.33632,103.74319,Entire home/apt,3.0,3.0,0.0,364.0,255.0
46685647.0,30.0,f,Clementi,West Region,1.30987,103.7619,Entire home/apt,3.0,3.0,0.0,330.0,255.0
46686166.0,41.0,f,Novena,Central Region,1.32389,103.8475,Entire home/apt,2.0,2.0,0.0,364.0,420.0
46686341.0,41.0,f,Novena,Central Region,1.32417,103.84534,Entire home/apt,2.0,2.0,0.0,364.0,445.0
46698429.0,41.0,f,Clementi,West Region,1.30919,103.76177,Entire home/apt,3.0,4.0,1.0,364.0,255.0
46698961.0,41.0,f,Jurong East,West Region,1.3349,103.74079,Entire home/apt,3.0,3.0,0.0,364.0,273.0
46742348.0,41.0,f,Clementi,West Region,1.31957,103.75224,Entire home/apt,3.0,3.0,0.0,321.0,255.0
46744465.0,30.0,f,Clementi,West Region,1.32151,103.75245,Entire home/apt,3.0,3.0,0.0,334.0,255.0
46753244.0,100.0,f,Singapore River,Central Region,1.28708,103.84827,Private room,0.0,3.0,0.0,0.0,162.0
46753575.0,100.0,f,Singapore River,Central Region,1.28658,103.84776,Private room,0.0,2.0,0.0,0.0,108.0
